FIPS	State	County	Variable	age_adjusted_premature_mortality
51081	Virginia	Greensville	age_adjusted_premature_mortality	453.2
51083	Virginia	Halifax	age_adjusted_premature_mortality	456.9
51085	Virginia	Hanover	age_adjusted_premature_mortality	282.3
51087	Virginia	Henrico	age_adjusted_premature_mortality	315.3
51089	Virginia	Henry	age_adjusted_premature_mortality	487.2
51091	Virginia	Highland	age_adjusted_premature_mortality	335.7
51093	Virginia	Isle of Wight	age_adjusted_premature_mortality	319.6
51095	Virginia	James City	age_adjusted_premature_mortality	232.4
51097	Virginia	King and Queen	age_adjusted_premature_mortality	390.7
51099	Virginia	King George	age_adjusted_premature_mortality	315.1
51101	Virginia	King William	age_adjusted_premature_mortality	364.6
51103	Virginia	Lancaster	age_adjusted_premature_mortality	366.1
51105	Virginia	Lee	age_adjusted_premature_mortality	497.3
51107	Virginia	Loudoun	age_adjusted_premature_mortality	186
51109	Virginia	Louisa	age_adjusted_premature_mortality	354.4
51111	Virginia	Lunenburg	age_adjusted_premature_mortality	441.2
51113	Virginia	Madison	age_adjusted_premature_mortality	299.2
51115	Virginia	Mathews	age_adjusted_premature_mortality	296
51117	Virginia	Mecklenburg	age_adjusted_premature_mortality	431.8
51119	Virginia	Middlesex	age_adjusted_premature_mortality	371.2
51121	Virginia	Montgomery	age_adjusted_premature_mortality	320.5
51125	Virginia	Nelson	age_adjusted_premature_mortality	372.1
51127	Virginia	New Kent	age_adjusted_premature_mortality	320.1
51131	Virginia	Northampton	age_adjusted_premature_mortality	436.3
51133	Virginia	Northumberland	age_adjusted_premature_mortality	326.4
51135	Virginia	Nottoway	age_adjusted_premature_mortality	402.4
51137	Virginia	Orange	age_adjusted_premature_mortality	339.8
51139	Virginia	Page	age_adjusted_premature_mortality	389.1
51141	Virginia	Patrick	age_adjusted_premature_mortality	392.9
51143	Virginia	Pittsylvania	age_adjusted_premature_mortality	404.4
51145	Virginia	Powhatan	age_adjusted_premature_mortality	269.5
51147	Virginia	Prince Edward	age_adjusted_premature_mortality	389.1
51149	Virginia	Prince George	age_adjusted_premature_mortality	304.4
51153	Virginia	Prince William	age_adjusted_premature_mortality	255.1
51155	Virginia	Pulaski	age_adjusted_premature_mortality	452.9
51157	Virginia	Rappahannock	age_adjusted_premature_mortality	354.2
51159	Virginia	Richmond	age_adjusted_premature_mortality	383.3
51161	Virginia	Roanoke	age_adjusted_premature_mortality	311.3
51163	Virginia	Rockbridge	age_adjusted_premature_mortality	298.9
51165	Virginia	Rockingham	age_adjusted_premature_mortality	275.2
51167	Virginia	Russell	age_adjusted_premature_mortality	516.2
51169	Virginia	Scott	age_adjusted_premature_mortality	492.2
51171	Virginia	Shenandoah	age_adjusted_premature_mortality	336.3
51173	Virginia	Smyth	age_adjusted_premature_mortality	486.5
51175	Virginia	Southampton	age_adjusted_premature_mortality	444
51177	Virginia	Spotsylvania	age_adjusted_premature_mortality	319.1
51179	Virginia	Stafford	age_adjusted_premature_mortality	281.7
51181	Virginia	Surry	age_adjusted_premature_mortality	391.5
51183	Virginia	Sussex	age_adjusted_premature_mortality	509.2
51185	Virginia	Tazewell	age_adjusted_premature_mortality	610.7
51187	Virginia	Warren	age_adjusted_premature_mortality	405.1
51191	Virginia	Washington	age_adjusted_premature_mortality	391.5
51193	Virginia	Westmoreland	age_adjusted_premature_mortality	398.1
51195	Virginia	Wise	age_adjusted_premature_mortality	503.1
51197	Virginia	Wythe	age_adjusted_premature_mortality	439.9
51199	Virginia	York	age_adjusted_premature_mortality	238.9
51510	Virginia	Alexandria City	age_adjusted_premature_mortality	258.4
51515	Virginia	Bedford City	age_adjusted_premature_mortality	468.3
51520	Virginia	Bristol City	age_adjusted_premature_mortality	427
51530	Virginia	Buena Vista City	age_adjusted_premature_mortality	445.3
51540	Virginia	Charlottesville City	age_adjusted_premature_mortality	367.6
51550	Virginia	Chesapeake City	age_adjusted_premature_mortality	352.6
51570	Virginia	Colonial Heights City	age_adjusted_premature_mortality	348.9
51580	Virginia	Covington City	age_adjusted_premature_mortality	425.4
51590	Virginia	Danville City	age_adjusted_premature_mortality	522.9
51595	Virginia	Emporia City	age_adjusted_premature_mortality	596.4
51600	Virginia	Fairfax City	age_adjusted_premature_mortality	363.9
51610	Virginia	Falls Church City	age_adjusted_premature_mortality	282.7
51620	Virginia	Franklin City	age_adjusted_premature_mortality	529.5
51630	Virginia	Fredericksburg City	age_adjusted_premature_mortality	459.7
51640	Virginia	Galax City	age_adjusted_premature_mortality	464
51650	Virginia	Hampton City	age_adjusted_premature_mortality	408.7
51660	Virginia	Harrisonburg City	age_adjusted_premature_mortality	323.5
51670	Virginia	Hopewell City	age_adjusted_premature_mortality	530.6
51678	Virginia	Lexington City	age_adjusted_premature_mortality	332.6
51680	Virginia	Lynchburg City	age_adjusted_premature_mortality	371.2
51683	Virginia	Manassas City	age_adjusted_premature_mortality	306.9
51685	Virginia	Manassas Park City	age_adjusted_premature_mortality	265.1
51690	Virginia	Martinsville City	age_adjusted_premature_mortality	579.3
51700	Virginia	Newport News City	age_adjusted_premature_mortality	395.1
51710	Virginia	Norfolk City	age_adjusted_premature_mortality	486.4
51720	Virginia	Norton City	age_adjusted_premature_mortality	412
51730	Virginia	Petersburg City	age_adjusted_premature_mortality	636.2
51735	Virginia	Poquoson City	age_adjusted_premature_mortality	259.6
51740	Virginia	Portsmouth City	age_adjusted_premature_mortality	501
51750	Virginia	Radford City	age_adjusted_premature_mortality	379.7
51760	Virginia	Richmond City	age_adjusted_premature_mortality	543.3
51770	Virginia	Roanoke City	age_adjusted_premature_mortality	509.6
51775	Virginia	Salem City	age_adjusted_premature_mortality	422.2
51790	Virginia	Staunton City	age_adjusted_premature_mortality	373.7
51800	Virginia	Suffolk City	age_adjusted_premature_mortality	401.9
51810	Virginia	Virginia Beach City	age_adjusted_premature_mortality	299.6
51820	Virginia	Waynesboro City	age_adjusted_premature_mortality	421
51830	Virginia	Williamsburg City	age_adjusted_premature_mortality	359.8
51840	Virginia	Winchester City	age_adjusted_premature_mortality	445
53001	Washington	Adams	age_adjusted_premature_mortality	344.4
53003	Washington	Asotin	age_adjusted_premature_mortality	327.2
53005	Washington	Benton	age_adjusted_premature_mortality	296.3
53007	Washington	Chelan	age_adjusted_premature_mortality	280
53009	Washington	Clallam	age_adjusted_premature_mortality	356.9
53011	Washington	Clark	age_adjusted_premature_mortality	289.8
53013	Washington	Columbia	age_adjusted_premature_mortality	367.2
53015	Washington	Cowlitz	age_adjusted_premature_mortality	384.7
53017	Washington	Douglas	age_adjusted_premature_mortality	294.6
53019	Washington	Ferry	age_adjusted_premature_mortality	417.7
53021	Washington	Franklin	age_adjusted_premature_mortality	302.5
53023	Washington	Garfield	age_adjusted_premature_mortality	294.8
53025	Washington	Grant	age_adjusted_premature_mortality	331.3
53027	Washington	Grays Harbor	age_adjusted_premature_mortality	430.9
53029	Washington	Island	age_adjusted_premature_mortality	233.3
53031	Washington	Jefferson	age_adjusted_premature_mortality	269.6
53033	Washington	King	age_adjusted_premature_mortality	254.6
53035	Washington	Kitsap	age_adjusted_premature_mortality	294.2
53037	Washington	Kittitas	age_adjusted_premature_mortality	245.2
53039	Washington	Klickitat	age_adjusted_premature_mortality	316
53041	Washington	Lewis	age_adjusted_premature_mortality	348.8
53043	Washington	Lincoln	age_adjusted_premature_mortality	355.3
53045	Washington	Mason	age_adjusted_premature_mortality	341.3
53047	Washington	Okanogan	age_adjusted_premature_mortality	389.7
53049	Washington	Pacific	age_adjusted_premature_mortality	432.5
53051	Washington	Pend Oreille	age_adjusted_premature_mortality	383.7
53053	Washington	Pierce	age_adjusted_premature_mortality	354.7
53055	Washington	San Juan	age_adjusted_premature_mortality	219.3
53057	Washington	Skagit	age_adjusted_premature_mortality	318.1
53059	Washington	Skamania	age_adjusted_premature_mortality	335.8
53061	Washington	Snohomish	age_adjusted_premature_mortality	288.6
53063	Washington	Spokane	age_adjusted_premature_mortality	340.3
53065	Washington	Stevens	age_adjusted_premature_mortality	350.1
53067	Washington	Thurston	age_adjusted_premature_mortality	286.5
53069	Washington	Wahkiakum	age_adjusted_premature_mortality	304.9
53071	Washington	Walla Walla	age_adjusted_premature_mortality	326
53073	Washington	Whatcom	age_adjusted_premature_mortality	253.7
53075	Washington	Whitman	age_adjusted_premature_mortality	252.2
53077	Washington	Yakima	age_adjusted_premature_mortality	371.7
54001	West Virginia	Barbour	age_adjusted_premature_mortality	432.1
54003	West Virginia	Berkeley	age_adjusted_premature_mortality	411.7
54005	West Virginia	Boone	age_adjusted_premature_mortality	620.1
54007	West Virginia	Braxton	age_adjusted_premature_mortality	435
54009	West Virginia	Brooke	age_adjusted_premature_mortality	433.1
54011	West Virginia	Cabell	age_adjusted_premature_mortality	492.5
54013	West Virginia	Calhoun	age_adjusted_premature_mortality	442.3
54015	West Virginia	Clay	age_adjusted_premature_mortality	496.3
54017	West Virginia	Doddridge	age_adjusted_premature_mortality	335.9
54019	West Virginia	Fayette	age_adjusted_premature_mortality	584.5
54021	West Virginia	Gilmer	age_adjusted_premature_mortality	364.1
54023	West Virginia	Grant	age_adjusted_premature_mortality	353.6
54025	West Virginia	Greenbrier	age_adjusted_premature_mortality	436.1
54027	West Virginia	Hampshire	age_adjusted_premature_mortality	387.8
54029	West Virginia	Hancock	age_adjusted_premature_mortality	416.2
54031	West Virginia	Hardy	age_adjusted_premature_mortality	402.4
54033	West Virginia	Harrison	age_adjusted_premature_mortality	446.6
54035	West Virginia	Jackson	age_adjusted_premature_mortality	409
54037	West Virginia	Jefferson	age_adjusted_premature_mortality	394
54039	West Virginia	Kanawha	age_adjusted_premature_mortality	484.2
54041	West Virginia	Lewis	age_adjusted_premature_mortality	492.2
54043	West Virginia	Lincoln	age_adjusted_premature_mortality	593.1
54045	West Virginia	Logan	age_adjusted_premature_mortality	636.4
54047	West Virginia	McDowell	age_adjusted_premature_mortality	780.3
54049	West Virginia	Marion	age_adjusted_premature_mortality	414.2
54051	West Virginia	Marshall	age_adjusted_premature_mortality	396
54053	West Virginia	Mason	age_adjusted_premature_mortality	486.7
54055	West Virginia	Mercer	age_adjusted_premature_mortality	547.3
54057	West Virginia	Mineral	age_adjusted_premature_mortality	408.2
54059	West Virginia	Mingo	age_adjusted_premature_mortality	710.9
54061	West Virginia	Monongalia	age_adjusted_premature_mortality	326.4
54063	West Virginia	Monroe	age_adjusted_premature_mortality	434.8
54065	West Virginia	Morgan	age_adjusted_premature_mortality	418.8
54067	West Virginia	Nicholas	age_adjusted_premature_mortality	483.4
54069	West Virginia	Ohio	age_adjusted_premature_mortality	406.1
54071	West Virginia	Pendleton	age_adjusted_premature_mortality	329.8
54073	West Virginia	Pleasants	age_adjusted_premature_mortality	371.1
54075	West Virginia	Pocahontas	age_adjusted_premature_mortality	427.3
54077	West Virginia	Preston	age_adjusted_premature_mortality	373.9
54079	West Virginia	Putnam	age_adjusted_premature_mortality	367.6
54081	West Virginia	Raleigh	age_adjusted_premature_mortality	533.6
54083	West Virginia	Randolph	age_adjusted_premature_mortality	383.6
54085	West Virginia	Ritchie	age_adjusted_premature_mortality	425.1
54087	West Virginia	Roane	age_adjusted_premature_mortality	432.9
54089	West Virginia	Summers	age_adjusted_premature_mortality	481
54091	West Virginia	Taylor	age_adjusted_premature_mortality	446.8
54093	West Virginia	Tucker	age_adjusted_premature_mortality	376.4
54095	West Virginia	Tyler	age_adjusted_premature_mortality	453.4
54097	West Virginia	Upshur	age_adjusted_premature_mortality	381.4
54099	West Virginia	Wayne	age_adjusted_premature_mortality	481.6
54101	West Virginia	Webster	age_adjusted_premature_mortality	497.7
54103	West Virginia	Wetzel	age_adjusted_premature_mortality	414.5
54105	West Virginia	Wirt	age_adjusted_premature_mortality	426.4
54107	West Virginia	Wood	age_adjusted_premature_mortality	416.2
54109	West Virginia	Wyoming	age_adjusted_premature_mortality	692.6
55001	Wisconsin	Adams	age_adjusted_premature_mortality	365.1
55003	Wisconsin	Ashland	age_adjusted_premature_mortality	346.7
55005	Wisconsin	Barron	age_adjusted_premature_mortality	281
55007	Wisconsin	Bayfield	age_adjusted_premature_mortality	305
55009	Wisconsin	Brown	age_adjusted_premature_mortality	260.2
55011	Wisconsin	Buffalo	age_adjusted_premature_mortality	271.4
55013	Wisconsin	Burnett	age_adjusted_premature_mortality	320.7
55015	Wisconsin	Calumet	age_adjusted_premature_mortality	253.1
55017	Wisconsin	Chippewa	age_adjusted_premature_mortality	283.6
55019	Wisconsin	Clark	age_adjusted_premature_mortality	306.5
55021	Wisconsin	Columbia	age_adjusted_premature_mortality	306.7
55023	Wisconsin	Crawford	age_adjusted_premature_mortality	321.8
55025	Wisconsin	Dane	age_adjusted_premature_mortality	243.3
55027	Wisconsin	Dodge	age_adjusted_premature_mortality	322.4
55029	Wisconsin	Door	age_adjusted_premature_mortality	251.5
55031	Wisconsin	Douglas	age_adjusted_premature_mortality	345.8
55033	Wisconsin	Dunn	age_adjusted_premature_mortality	258
55035	Wisconsin	Eau Claire	age_adjusted_premature_mortality	253.8
55037	Wisconsin	Florence	age_adjusted_premature_mortality	288.4
55039	Wisconsin	Fond du Lac	age_adjusted_premature_mortality	282.7
55041	Wisconsin	Forest	age_adjusted_premature_mortality	355.4
55043	Wisconsin	Grant	age_adjusted_premature_mortality	308.3
55045	Wisconsin	Green	age_adjusted_premature_mortality	263.8
55047	Wisconsin	Green Lake	age_adjusted_premature_mortality	345.4
55049	Wisconsin	Iowa	age_adjusted_premature_mortality	285.4
55051	Wisconsin	Iron	age_adjusted_premature_mortality	353.2
55053	Wisconsin	Jackson	age_adjusted_premature_mortality	289.6
55055	Wisconsin	Jefferson	age_adjusted_premature_mortality	302.9
55057	Wisconsin	Juneau	age_adjusted_premature_mortality	342.4
55059	Wisconsin	Kenosha	age_adjusted_premature_mortality	350.6
55061	Wisconsin	Kewaunee	age_adjusted_premature_mortality	209.9
55063	Wisconsin	La Crosse	age_adjusted_premature_mortality	279
55065	Wisconsin	Lafayette	age_adjusted_premature_mortality	308.3
55067	Wisconsin	Langlade	age_adjusted_premature_mortality	305
55069	Wisconsin	Lincoln	age_adjusted_premature_mortality	317.4
55071	Wisconsin	Manitowoc	age_adjusted_premature_mortality	279.6
55073	Wisconsin	Marathon	age_adjusted_premature_mortality	272.6
55075	Wisconsin	Marinette	age_adjusted_premature_mortality	316.2
55077	Wisconsin	Marquette	age_adjusted_premature_mortality	361.6
55078	Wisconsin	Menominee	age_adjusted_premature_mortality	717.3
55079	Wisconsin	Milwaukee	age_adjusted_premature_mortality	405.8
55081	Wisconsin	Monroe	age_adjusted_premature_mortality	344.1
55083	Wisconsin	Oconto	age_adjusted_premature_mortality	319.8
55085	Wisconsin	Oneida	age_adjusted_premature_mortality	315
55087	Wisconsin	Outagamie	age_adjusted_premature_mortality	264.7
55089	Wisconsin	Ozaukee	age_adjusted_premature_mortality	223.2
55091	Wisconsin	Pepin	age_adjusted_premature_mortality	252.2
55093	Wisconsin	Pierce	age_adjusted_premature_mortality	243.9
55095	Wisconsin	Polk	age_adjusted_premature_mortality	311.6
55097	Wisconsin	Portage	age_adjusted_premature_mortality	246.6
55099	Wisconsin	Price	age_adjusted_premature_mortality	307.7
55101	Wisconsin	Racine	age_adjusted_premature_mortality	323.3
55103	Wisconsin	Richland	age_adjusted_premature_mortality	324.7
55105	Wisconsin	Rock	age_adjusted_premature_mortality	337.5
55107	Wisconsin	Rusk	age_adjusted_premature_mortality	351.4
55109	Wisconsin	St. Croix	age_adjusted_premature_mortality	248.3
55111	Wisconsin	Sauk	age_adjusted_premature_mortality	314.5
55113	Wisconsin	Sawyer	age_adjusted_premature_mortality	364
55115	Wisconsin	Shawano	age_adjusted_premature_mortality	304.4
55117	Wisconsin	Sheboygan	age_adjusted_premature_mortality	283.5
55119	Wisconsin	Taylor	age_adjusted_premature_mortality	267.8
55121	Wisconsin	Trempealeau	age_adjusted_premature_mortality	273.6
55123	Wisconsin	Vernon	age_adjusted_premature_mortality	280.4
55125	Wisconsin	Vilas	age_adjusted_premature_mortality	331.7
55127	Wisconsin	Walworth	age_adjusted_premature_mortality	278.7
55129	Wisconsin	Washburn	age_adjusted_premature_mortality	350.9
55131	Wisconsin	Washington	age_adjusted_premature_mortality	260.4
55133	Wisconsin	Waukesha	age_adjusted_premature_mortality	238.9
55135	Wisconsin	Waupaca	age_adjusted_premature_mortality	356.8
55137	Wisconsin	Waushara	age_adjusted_premature_mortality	359.4
55139	Wisconsin	Winnebago	age_adjusted_premature_mortality	298.4
55141	Wisconsin	Wood	age_adjusted_premature_mortality	267.5
56001	Wyoming	Albany	age_adjusted_premature_mortality	276.5
56003	Wyoming	Big Horn	age_adjusted_premature_mortality	429.8
56005	Wyoming	Campbell	age_adjusted_premature_mortality	422.9
56007	Wyoming	Carbon	age_adjusted_premature_mortality	431.8
56009	Wyoming	Converse	age_adjusted_premature_mortality	333.3
56011	Wyoming	Crook	age_adjusted_premature_mortality	308.4
56013	Wyoming	Fremont	age_adjusted_premature_mortality	469.1
56015	Wyoming	Goshen	age_adjusted_premature_mortality	340.8
56017	Wyoming	Hot Springs	age_adjusted_premature_mortality	391.9
